고장발생일,건물명,주소,승강기고유번호
2019-05-11,해운대 두산 위브 포세이돈,부산광역시 해운대구 마린시티1로 91 (우동),8056362
2019-05-08,대동오피스텔,서울특별시 영등포구 문래로 77 (문래동3가),0060538
2019-05-08,동양생명보험(주)울산,울산광역시 남구 삼산로 212 (달동),8043143
2019-05-08,온천 SK HUB SKY,부산광역시 동래구 중앙대로 1523 (온천동),8004320
2019-04-30,성도빌딩,서울특별시 영등포구 양산로 126 (당산동1가),0092516
2019-04-29,J 타워,서울특별시 송파구 올림픽로 76 (잠실동),0036684
2019-04-27,해운대벽산1차아파트,부산광역시 해운대구 대천로 205 (좌동),8047268
2019-04-26,롯데쇼핑(주)VIC마켓영등포점,서울특별시 영등포구 영중로 125  (영등포동8가),0091091
2019-04-24,문산한양빌딩,경상남도 진주시 문산읍 월아산로 1061 ,8016129
2019-04-23,월영라이프아파트,경상남도 창원시 마산합포구 월영서3길 95 (월영동),8015472
2019-04-19,노량진수산(주),서울특별시 동작구 노들로 674 (노량진동),0085800
2019-04-19,삼세메디컬센터,부산광역시 영도구 절영로 30  (대교동1가),8061830
2019-04-19,역삼동646-6,서울특별시 강남구 테헤란로21길 5 (역삼동),0137208
2019-04-19,예당마을신안인스빌아파트,경기도 남양주시 진접읍 해밀예당1로 272 (신안인스빌23단지아파트),2038411
2019-04-19,창원마린푸르지오2단지,"경상남도 창원시 진해구 충장로657번길 35  (풍호동, 창원마린푸르지오2단지)",8074510
2019-04-18,괴안동 근생,경기도 부천시 범안로45번길 38 (괴안동),2197335
2019-04-17,서창애플랜드,인천광역시 남동구 서창방산로 51  (서창동),2193189
2019-04-16,코스모스악기,서울특별시 서초구 반포대로 27 (서초동),0012580
2019-04-15,방학신동아1단지아파트,서울특별시 도봉구 방학로 193 (방학동，신동아1단지아파트),0093934
2019-04-10,서초래미안아파트,서울특별시 서초구 서초대로65길 13-10 (서초동),0065413
2019-04-07,아테네,서울특별시 영등포구 경인로114나길 9  (영등포동1가),0123245
2019-04-06,도산2차 우방아이유쉘 아파트,광주광역시 광산구 도산동 989-21외69필지,7060938
2019-04-05,선진수산,전라남도 목포시 대양산단로125번길 126-9 (대양동),7060860
2019-04-05,양정현대2차아파트,부산광역시 부산진구 거제대로 37 (양정동),8060120
2019-04-05,여의도스퀘어,서울특별시 영등포구 영등포동1가 99,0131425
2019-04-04,대암파크랜드,"울산광역시 북구 이화1길 29 , 관리사무소  (중산동, 대암파크랜드)",8044557
2019-04-03,주택관리공단 양림주공2단지,광주광역시 남구 정율성로 7 (양림동),7002097
2019-04-02,가양중앙하이츠아파트,서울특별시 강서구 허준로 55-20 (가양동),0029208
2019-04-02,그린빌딩,전라남도 순천시 연향3로 33 (연향동),7020839
2019-04-02,더시티,부산광역시 금정구 남산로51번길 17 (남산동),8060880
2019-04-02,수성대림e-편한세상,"대구광역시 수성구 들안로73길 50-7 (수성동4가, 수성대림 e-편한세상)",6027295
2019-04-01,성운빌딩,부산광역시 동구 중앙대로 324 (초량동),8053551
2019-03-28,동의대학교 행복기숙사,"부산광역시 부산진구 엄광로 176 , 행복기숙사  (가야동)",8061868
2019-03-22,단비어린이집,인천광역시 남동구 구월말로3번길 70 (구월동),2140094
2019-03-08,신매동유니클로,대구광역시 수성구 달구벌대로 3255 (신매동),6040858
2019-03-02,웅신시네아트,부산광역시 해운대구 해운대로 802 (좌동),8803456
2019-02-16,김천동천교회,경상북도 김천시 황산3길 24 (지좌동),6031200
2019-02-02,금강골드빌아파트,전라북도 군산시 설림2길 33-1 (소룡동),7083593
2019-01-28,홈앤프라임,경기도 수원시 팔달구 효원로235번길 27  (인계동),2188595
2019-01-20,무등교회,광주광역시 서구 서광주로 19 (매월동),7002568
2019-01-11,하우림,경상북도 문경시 중앙4길 42-1 (점촌동，하우림),6032587
2018-12-27,더포레스트아파트,인천광역시 남동구 서창남순환로 140 (서창동),2187550
2018-12-20,마포자이3차,"서울특별시 마포구 숭문길 98  (염리동, 마포자이3차)",0129059
2018-12-11,베스트타워,충청북도 음성군 맹동면 대하4길 10 ,5059460
2018-12-08,전남대학교 치의학전문 대학원,광주광역시 북구 용봉로 33 (용봉동),7027359
2018-12-07,동화1차장미아파트,경기도 양주시 백석읍 꿈나무로 299 (동화1차아파트),2097925
2018-11-20,예다인1001동,충청북도 증평군 증평읍 충청대로 1756 ,5042744
2018-11-07,장성두산위브더제니스,경상북도 포항시 북구 새천년대로 1235 (장성동),6029394
2018-09-24,동신우방타운,대구광역시 동구 송라로11길 86 (신천동),6005652
2018-09-19,서유빌딩,강원도 춘천시 동면 춘천순환로 609 ,4013852
2018-09-03,원미두산아파트,"경기도 부천시 원미로144번길 51  (원미동, 두산아파트)",2080694
2018-08-20,대영빌딩,서울특별시 마포구 양화로 192 (동교동),0005410
2018-08-14,현대프레미오아파트,경기도 용인시 수지구 수지로 41 (상현동),2049072
2018-08-13,기흥더샵프라임뷰,경기도 용인시 기흥구 구갈로 71-18 (신갈동),2129608
2018-08-10,은어송마을2단지,대전광역시 동구 동구청로 35 (대성동),5003011
2018-07-16,계양코아루센트럴파크,"인천광역시 계양구 계양문화로 119 (용종동, 인천 계양 코아루 센트럴파크)",2172496
2018-07-09,아데니움플라자,인천광역시 연수구 신송로 164 (송도동),2150011
2018-07-02,경북대학교병원,대구광역시 중구 동덕로 130 (삼덕동2가),6040871
2018-06-29,롯데캐슬스카이상가,"경기도 용인시 기흥구 중부대로 375 , 2층 상가관리실  (신갈동, 기흥역롯데캐슬스카이상가)",2155075
2018-06-21,메디프라자,충청북도 청주시 서원구 산남로70번길 3  (산남동),5027746
2018-06-10,아카시아병원,서울특별시 금천구 시흥대로114길 5 (독산동),0058728
2018-06-07,KENT20,경기도 용인시 기흥구 용구대로1916번길 22 (보라동),2161165
2018-06-07,경주황성E편한세상,"경상북도 경주시 강변로 540 (황성동, e편한세상아파트)",6039977
2018-06-04,드리움1단지아파트,대전광역시 유성구 대정로28번길 50 (대정동),5043053
2018-06-02,도안동 1223,대전광역시 서구 원도안로207번길 15-23  (도안동),5069703
2018-05-17,대우마리나3차아파트,부산광역시 해운대구 해운대해변로 115 (우동),8022250
2018-05-16,자봉마을써니밸리아파트,경기도 용인시 기흥구 사은로 274-22 (지곡동，자봉마을써니밸리아파트),2065701
2018-04-21,태평동버드내1단지아파트,대전광역시 중구 태평로 15  (태평동),5005208
2018-03-19,한성기린프라자아파트,부산광역시 동구 중앙대로 514 (범일동),8050349
2018-03-08,벽산타워,대구광역시 달서구 달구벌대로 1748 (두류동),6015885
2018-02-25,염창동 재규어/랜드로버 전시장,서울특별시 강서구 공항대로 595  (염창동),0122187
2018-02-11,건주참조은아파트,충청남도 천안시 서북구 성환읍 성환4길 6 ,5066764
2018-01-29,제림햇빛촌아파트,대구광역시 동구 공항로52길 28 (지저동),6020796
2018-01-06,이지더원2차그랜드파크,경상남도 양산시 물금읍 물금로 75 ,8089137
2017-11-20,DMC파크뷰자이,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",0108606
2017-10-30,성현마을광명샤인빌아파트,경기도 용인시 수지구 디지털벨리로 5 (죽전동，성현마을광명샤인빌),2100575
2017-10-15,엘에스아이 춘천지점,강원도 춘천시 지석로 80 (퇴계동),4800051
2017-10-03,침산화성1차타운,대구광역시 북구 침산남로37길 5 (침산동),6019544
2017-08-12,더샵스타시티,서울특별시 광진구 아차산로 262 (자양동),0004024
2017-08-05,논공성원아파트,대구광역시 달성군 논공읍 논공로23길 14 ,6015291
2017-06-07,아이원빌,"서울특별시 강북구 도봉로45길 84-21 (미아동, 아이원빌)",0106864
2017-04-23,차암동 해링턴플레이스 스마일시티,"충청남도 천안시 서북구 3공단6로 123 (차암동, 효성해링턴플레이스 스마일시티)",5055251
2017-01-17,연세대학교국제캠퍼스,인천광역시 연수구 송도과학로 85 (송도동),2062152
2017-01-16,신안인스빌리베라아파트,대전광역시 유성구 봉명로 48 (원신흥동),5044970
2016-12-25,신봉삼정백조아파트,충청북도 청주시 흥덕구 1순환로513번길 33 (신봉동),5007927
2016-12-18,V3호텔,인천광역시 남동구 남동대로922번길 25 (간석동),2036942
2016-12-06,지엘리더스파크골드,경상북도 상주시 영남제일로 1651 (냉림동),6031907
2016-11-10,단국대학교의과대학부속병원,충청남도 천안시 동남구 망향로 201 (안서동),5049831
2016-08-27,장원빌딩,서울특별시 동작구 남부순환로271길 55 (사당동),0117554
2016-08-15,월성e편한세상,대구광역시 달서구 조암남로 10 (월성동),6024823
2016-08-13,명성푸르지오,대구광역시 북구 침산로 153 (침산동),6014860
2016-07-06,유정홀딩스,대구광역시 달서구 구마로 184 (본동),6027672
2016-06-03,율량프라자,충청북도 청주시 청원구 율량로 104 (주성동),5037979
2016-06-02,신천자이아파트,대구광역시 동구 신암로16길 25 (신천동，신천자이),6040729
2016-05-28,동탄2 호반베르디움 더클래스,"경기도 화성시 동탄순환대로22길 45 (청계동, 동탄2신도시 호반베르디움 더클래스)",2150632
2016-05-17,풍납현대아파트,서울특별시 송파구 올림픽로 525 (풍납동),0077960
2016-05-12,학장동삼정그린코아,부산광역시 사상구 학감대로123번길 67 (학장동),8058736
2016-05-06,북삼전원대동타운,경상북도 칠곡군 북삼읍 외율1길 9 (전원대동타운),6008357
2016-05-03,"칸타빌지산3,4동",대구광역시 수성구 지범로31안길 11-1 (지산동),6046087
2016-04-22,지산종합사회복지관,대구광역시 수성구 용학로 325 (지산동),6900083
2016-03-04,들말흥한타운,경상남도 진주시 석갑로 45 (평거동),8068872
2016-03-03,비래동현대아파트,대전광역시 대덕구 우암로 394 (비래동),5004183
2016-02-21,반도유보라4차아파트,경상남도 양산시 물금읍 백호로 91 ,8083039
2016-02-02,라온하우스,경기도 파주시 산내로104번길 5-16 (목동동),2165019
2016-01-25,동탄2 호반베르디움 더클래스,"경기도 화성시 동탄순환대로22길 45 (청계동, 동탄2신도시 호반베르디움 더클래스)",2150632
2016-01-24,연제1차대주피오레,"광주광역시 북구 양일로 70-1 (연제동, 연제1차 대주피오레)",7000290
2016-01-10,양덕풍림아이원,경상북도 포항시 북구 양덕로 60 (양덕동，풍림아이원아파트),6007201
2016-01-05,신천자이아파트,대구광역시 동구 신암로16길 25 (신천동，신천자이),6040723
2016-01-01,목동트라팰리스(주거),서울특별시 양천구 오목로 299 (목동),0090573
2015-12-03,화성조암한라비발디아파트,경기도 화성시 우정읍 조암동로 58 ,2103455
2015-10-23,오송상록롯데캐슬아파트,충청북도 청주시 흥덕구 오송읍 오송생명5로 202 ,5053866
2015-10-07,구의현대2단지아파트,서울특별시 광진구 광나루로56길 32 (구의동，구의현대2단지아파트),0105949
2015-10-05,천년나무7단지아파트,충청북도 진천군 덕산면 연미로 131 ,5059866
2015-09-29,어린이비전센터,경기도 남양주시 진접읍 해밀예당1로 96 ,2150826
2015-09-08,수원애경역사(주),경기도 수원시 팔달구 덕영대로 924 (매산로1가),2158258
2015-09-07,화명롯데캐슬카이저,부산광역시 북구 금곡대로 166 (화명동，화명롯데캐슬카이저),8021110
2015-07-31,드림빌딩,충청북도 청주시 서원구 분평로 36 (분평동),5022074
2015-07-23,두산위브더제니스,"충청북도 청주시 서원구 사운로 93 (사직동, 두산위브더제니스)",5008273
2015-07-14,송산빌딩,경기도 평택시 지산로 22 (지산동),2105268
2015-06-27,월배태영데시앙,대구광역시 달서구 조암남로 123 (대천동),6033199
2015-06-24,텐모텔,경상북도 칠곡군 왜관읍 중앙로 63-1 ,6042999
2015-05-20,대주파크빌아파트,대전광역시 동구 충정로 136 (가양동),5048765
2015-04-24,조치원도화아파트,세종특별자치시  조치원읍 섭골길 87 ,5001642
2015-04-15,카페엔,경상북도 포항시 북구 학산로11번길 6 (학산동),6039304
2015-04-09,정관동일스위트3차아파트,부산광역시 기장군 정관읍 모전1길 9 (정관동일스위트3차),8059589
2015-04-03,광안동 쌍용예가 디 오션,부산광역시 수영구 광안로 20 (광안동),8060047
2015-03-14,경남아너스빌,부산광역시 해운대구 좌동순환로99번길 22 (좌동),8054585
2015-03-08,고등제일교회,경기도 성남시 수정구 대왕판교로981번길 2 (고등동),2024609
2015-02-27,아이들세상,경기도 시흥시 은행로 88 (은행동),2145633
2015-02-16,구의현대2단지아파트,서울특별시 광진구 광나루로56길 32 (구의동，구의현대2단지아파트),0105946
2015-02-16,폭스모텔,대구광역시 북구 동천로 138-14 (동천동),6001154
2015-02-12,메트로시티,경상남도 창원시 마산회원구 양덕서로 30 (양덕동),8063146
2014-11-26,신도림테크노마트,서울특별시 구로구 새말로 97 (구로동),0048265
2014-11-03,신도림테크노마트,서울특별시 구로구 새말로 97 (구로동),0048263
2014-10-30,영등포유통상가(주),서울특별시 영등포구 영등포로 109 (당산동2가),0026346
2014-10-28,북문로한신휴플러스,충청북도 청주시 상당구 중앙로 83 (북문로3가),5037217
2014-10-17,시흥벽산1단지아파트,"서울특별시 금천구 금하로 793 (시흥동, 벽산1단지아파트)",0047501
